,legislador_id,agrupacion,agrupacion_color,camara,mail,nombre,partido
119759,1282,Cambiemos,#FEDB30,diputados,,"Piccolomini,  MaríA Carla",PRO
119761,1247,Cambiemos,#FEDB30,diputados,,"Fernandez Langan,  Ezequiel",PRO
119762,1249,Cambiemos,#FEDB30,diputados,,"Fernandez,  Carlos Alberto",UNIÓN CÍVICA RADICAL
119765,1252,Cambiemos,#FEDB30,diputados,,"Flores,  HéCtor Toty",COALICIÓN CÍVICA
119766,1257,Cambiemos,#FEDB30,diputados,,"Grande,  MartíN",PRO
119767,1279,Cambiemos,#FEDB30,diputados,,"Najul,  Claudia InéS",UNIÓN CÍVICA RADICAL
119769,1271,Cambiemos,#FEDB30,diputados,,"Mendoza,  Josefina",UNIÓN CÍVICA RADICAL
119770,1270,Cambiemos,#FEDB30,diputados,,"Medina,  MartíN NicoláS",PRO
119771,1262,Cambiemos,#FEDB30,diputados,,"Lehmann,  MaríA Lucila",COALICIÓN CÍVICA
119773,1269,PJ ,#A05F11,diputados,,"Medina,  Gladys",JUSTICIALISTA POR TUCUMÁN
119774,1263,PJ ,#A05F11,diputados,,"Llaryora,  MartíN Miguel",CÓRDOBA FEDERAL
119776,1268,Cambiemos,#FEDB30,diputados,,"Matzen,  Lorena",UNIÓN CÍVICA RADICAL
119782,1272,Cambiemos,#FEDB30,diputados,,"Menna,  Gustavo",UNIÓN CÍVICA RADICAL
119783,1260,Cambiemos,#FEDB30,diputados,,"Lacoste,  Jorge Enrique",UNIÓN CÍVICA RADICAL
119785,1277,PJ ,#A05F11,diputados,,"Mosqueda,  Juan",JUSTICIALISTA
119788,1275,Otros,#A6A6A6,diputados,,"Morales,  Flavia",FRENTE DE LA CONCORDIA MISIONERO
119790,1258,Cambiemos,#FEDB30,diputados,,"Hummel,  Astrid",PRO
119791,1274,Cambiemos,#FEDB30,diputados,,"Montenegro,  Guillermo TristáN",PRO
119795,1273,Cambiemos,#FEDB30,diputados,,"Monaldi,  Osmar",PRO
119804,1227,Cambiemos,#FEDB30,diputados,,"Berisso,  HernáN",PRO
119806,1308,Cambiemos,#FEDB30,diputados,,"Villa,  Natalia Soledad",PRO
119808,1307,PJ ,#A05F11,diputados,,"Vigo,  Alejandra María",CÓRDOBA FEDERAL
119809,1228,Cambiemos,#FEDB30,diputados,,"Brambilla,  SofíA",PRO
119819,1217,Cambiemos,#FEDB30,diputados,,"Aicega,  Juan",PRO
119820,1312,Cambiemos,#FEDB30,diputados,,"Zamarbide,  Federico RaùL",UNIÓN CÍVICA RADICAL
119821,1311,PJ ,#A05F11,diputados,,"Yedlin,  Pablo Raúl",JUSTICIALISTA POR TUCUMÁN
119825,1221,Cambiemos,#FEDB30,diputados,,"Ansaloni,  Pablo Miguel",PRO
119826,1222,Cambiemos,#FEDB30,diputados,,"Arce,  Mario Horacio",UNIÓN CÍVICA RADICAL
119827,1309,Otros,#A6A6A6,diputados,,"Wellbach,  Ricardo",FRENTE DE LA CONCORDIA MISIONERO
119829,1224,Cambiemos,#FEDB30,diputados,,"ÁVila,  Beatriz Luisa",PARTIDO POR LA JUSTICIA SOCIAL
119830,1225,Cambiemos,#FEDB30,diputados,,"Ayala,  Aida Beatriz MáXima",UNIÓN CÍVICA RADICAL
119831,1334,PJ ,#A05F11,diputados,,"Bahillo, Juan José",JUSTICIALISTA
119832,1264,Cambiemos,#FEDB30,diputados,,"LÓPez,  Juan Manuel",COALICIÓN CÍVICA
119836,1298,Cambiemos,#FEDB30,diputados,,"Schlereth,  David Pablo",PRO
119838,1295,Cambiemos,#FEDB30,diputados,,"Sahad,  Julio Enrique",PRO
119839,1294,PJ ,#A05F11,diputados,,"Saadi,  Gustavo Arturo",ELIJO CATAMARCA
119841,1240,PJ ,#A05F11,diputados,,"Cresto,  Mayda",JUSTICIALISTA
119845,1288,Cambiemos,#FEDB30,diputados,,"Reyes,  Roxana Nahir",UNIÓN CÍVICA RADICAL
119846,1287,Cambiemos,#FEDB30,diputados,,"Regidor Belledone,  Estela Mercedes",UNIÓN CÍVICA RADICAL
119847,1241,Cambiemos,#FEDB30,diputados,,"Del Cerro,  Gonzalo Pedro Antonio",UNIÓN CÍVICA RADICAL
119848,588,PJ ,#A05F11,diputados,,"ZOTTOS,  Miguel Andrés Costas",JUSTICIALISTA
119849,1236,PJ ,#A05F11,diputados,,"Cassinerio,  Paulo Leonardo",CÓRDOBA FEDERAL
119850,1284,Cambiemos,#FEDB30,diputados,,"Quetglas,  Fabio José",UNIÓN CÍVICA RADICAL
119852,1230,Cambiemos,#FEDB30,diputados,,"Campagnoli,  Marcela",COALICIÓN CÍVICA
119853,1231,Cambiemos,#FEDB30,diputados,,"Campos,  Javier",COALICIÓN CÍVICA
119855,1232,Cambiemos,#FEDB30,diputados,,"Cantard,  Niky",UNIÓN CÍVICA RADICAL
119856,1233,Cambiemos,#FEDB30,diputados,,"Carambia,  Antonio José",PRO
119858,1303,Cambiemos,#FEDB30,diputados,,"Suarez Lastra,  Facundo",UNIÓN CÍVICA RADICAL
119860,1302,Cambiemos,#FEDB30,diputados,,"Stefani,  HéCtor Antonio",PRO
119862,1278,Massismo y aliados,#b185b7,diputados,,"MuÑOz,  Rosa Rosario",TRABAJO Y DIGNIDAD
119864,1293,Kirchnerismo y aliados,#A5D4E5,diputados,,"Russo,  Laura",FRENTE PARA LA VICTORIA
119868,1299,Kirchnerismo y aliados,#A5D4E5,diputados,,"Scioli,  Daniel",FRENTE PARA LA VICTORIA
119872,1330,,,diputados,,"Sapag,  Alma Liliana",CHANI
119874,1296,Kirchnerismo y aliados,#A5D4E5,diputados,,"Salvarezza,  Roberto",FRENTE PARA LA VICTORIA
119876,1237,Kirchnerismo y aliados,#A5D4E5,diputados,,"Cerruti,  Gabriela",FRENTE PARA LA VICTORIA
119882,1300,Kirchnerismo y aliados,#A5D4E5,diputados,,"Sierra,  Magdalena",FRENTE PARA LA VICTORIA
119883,1301,Kirchnerismo y aliados,#A5D4E5,diputados,,"Siley,  Vanesa",FRENTE PARA LA VICTORIA
119886,1238,Otros,#A6A6A6,diputados,,"Contigiani,  Luis Gustavo",PARTIDO SOCIALISTA
119890,1289,Kirchnerismo y aliados,#A5D4E5,diputados,,"Rodenas,  Alejandra",NUEVO ESPACIO SANTAFESINO
119894,1290,PJ ,#A05F11,diputados,,"Romero,  Jorge Antonio",FRENTE PARA LA VICTORIA
119895,1239,Kirchnerismo y aliados,#A5D4E5,diputados,,"Correa,  Walter",FRENTE PARA LA VICTORIA
119897,1292,Otros,#A6A6A6,diputados,,"Rosso,  Victoria",COMPROMISO FEDERAL
119906,1223,Massismo y aliados,#b185b7,diputados,,"Arroyo,  Daniel Fernando",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
119908,1220,Otros,#A6A6A6,diputados,,"Alume Sbodio,  Karim Augusto",COMPROMISO FEDERAL
119909,1310,Kirchnerismo y aliados,#A5D4E5,diputados,,"Yasky,  Hugo",FRENTE PARA LA VICTORIA
119910,1219,Kirchnerismo y aliados,#A5D4E5,diputados,,"Alonso,  Laura Valeria",FRENTE PARA LA VICTORIA
119911,1218,PJ ,#A05F11,diputados,,"Allende,  Walberto Enrique",TODOS JUNTOS POR SAN JUAN
119912,1313,Otros,#A6A6A6,diputados,,"Zamora,  Claudia",FRENTE CÍVICO POR SANTIAGO
119916,1306,Kirchnerismo y aliados,#A5D4E5,diputados,,"Vázquez,  Juan Benedicto",FRENTE PARA LA VICTORIA
119918,1235,Kirchnerismo y aliados,#A5D4E5,diputados,,"Carro,  Pablo",FRENTE PARA LA VICTORIA
119926,1229,PJ ,#A05F11,diputados,,"Bucca,  Eduardo",JUSTICIALISTA
119927,1304,Kirchnerismo y aliados,#A5D4E5,diputados,,"Vallejos,  MaríA Fernanda",FRENTE PARA LA VICTORIA
119928,1305,PJ ,#A05F11,diputados,,"Vallone,  Andres Alberto",COMPROMISO FEDERAL
119932,382,Massismo y aliados,#b185b7,diputados,,"MOISES,  María Carolina",JUSTICIALISTA
119934,1259,Otros,#A6A6A6,diputados,,"Infante,  Hugo Orlando",FRENTE CÍVICO POR SANTIAGO
119940,1276,Kirchnerismo y aliados,#A5D4E5,diputados,,"Moreau,  Leopoldo RaúL Guido",FRENTE PARA LA VICTORIA
119947,1266,PJ ,#A05F11,diputados,,"Martiarena,  José Luis",JUSTICIALISTA
119948,1265,Kirchnerismo y aliados,#A5D4E5,diputados,,"Macha,  MóNica",FRENTE PARA LA VICTORIA
119955,1261,Kirchnerismo y aliados,#A5D4E5,diputados,,"Leavy,  Sergio NapoleóN",FRENTE PARA LA VICTORIA
119966,1246,Kirchnerismo y aliados,#A5D4E5,diputados,,"Espinoza,  Fernando",FRENTE PARA LA VICTORIA
119971,1243,PJ ,#A05F11,diputados,,"Delú,  Melina Aida",JUSTICIALISTA
119972,1242,Izquierda,#D23939,diputados,,"Del PlÁ,  Romina",FTE. DE IZQUIERDA Y DE LOS TRABAJADORES
119973,1285,Otros,#A6A6A6,diputados,,"RamÓN,  José Luis",PARTIDO INTRANSIGENTE DE MENDOZA
119978,1216,Otros,#A6A6A6,diputados,,"Neder,  Estela Mary",FRENTE CÍVICO POR SANTIAGO
119984,1251,PJ ,#A05F11,diputados,,"Flores,  Danilo AdriáN",JUSTICIALISTA
119985,1250,Kirchnerismo y aliados,#A5D4E5,diputados,,"Filmus,  Daniel",FRENTE PARA LA VICTORIA
119988,1248,PJ ,#A05F11,diputados,,"Fernandez Patri,  Gustavo Ramiro",FRENTE PARA LA VICTORIA
119989,1286,PJ ,#A05F11,diputados,,"Rauschenberger,  Ariel",JUSTICIALISTA
120509,1319,PJ ,#A05F11,senadores,,"López Valverde,  Cristina",FRENTE DE TODOS
120526,1321,Cambiemos,#FEDB30,senadores,,"Poggi,  Claudio",Cambiemos por San Luis
120530,1322,PJ ,#A05F11,senadores,,"Porcel De Riccobelli,  Blanca",
120547,1323,Cambiemos,#FEDB30,senadores,,"Schiavoni,  Humberto",Cambiemos
120551,1324,Otros,#A6A6A6,senadores,,"Solari Quintana,  Magdalena",FRENTE RENOVADOR DE LA CONCORDIA
120554,1325,Cambiemos,#FEDB30,senadores,,"Tapia,  MarÍA BÉLen",Cambiemos
120563,1316,Kirchnerismo y aliados,#A5D4E5,senadores,,"Fernández De Kirchner,  Cristina",UNIDAD CIUDADANA
120566,1314,Otros,#A6A6A6,senadores,,"Catalfamo,  Eugenia",Frente Unidad Justicialista San Luis
120885,1329,Cambiemos,#FEDB30,diputados,,"Ricci,  Nadia Lorena",UNIÓN CÍVICA RADICAL
120922,1327,Cambiemos,#FEDB30,diputados,,"Cantard,  Albor Angel",UNIÓN CÍVICA RADICAL
120934,1328,PJ ,#A05F11,diputados,,"David,  Javier",JUSTICIALISTA
123442,1331,Cambiemos,#FEDB30,diputados,,"Bragagnolo,  SebastiáN",PRO
124645,1332,Massismo y aliados,#b185b7,diputados,,"Asencio,  Fernando",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
139065,1341,Otros,#A6A6A6,diputados,,"Herrera,  Bernardo José",FRENTE CÍVICO POR SANTIAGO
139234,1342,,,diputados,,"Schlotthauer,  Monica Leticia",Izquierda Socialista - FIT
139240,1340,,,diputados,,". No Incorporado,  Legislador 2",PRO
143691,1343,Cambiemos,#FEDB30,diputados,,"Moretti,  José",FEDERAL UNIDOS POR UNA NUEVA ARGENTINA
144298,1344,Cambiemos,#FEDB30,diputados,,"Caballero,  Alejandra Alcira",UNIÓN PRO
145651,1215,,,diputados,,"Legislador,  A Designar",JUSTICIALISTA POR TUCUMÁN
150281,1376,Kirchnerismo/PJ,#A5D4E5,diputados,,"Fernandez,  Eduardo Gabriel",FRENTE DE TODOS
150282,1377,Kirchnerismo/PJ,#A5D4E5,diputados,,"Fernandez,  Hector",FRENTE DE TODOS
150284,1413,Kirchnerismo/PJ,#A5D4E5,diputados,,"Obeid,  Alejandra Del Huerto",FRENTE DE TODOS
150285,1379,Kirchnerismo/PJ,#A5D4E5,diputados,,"Ferreyra,  Daniel Julio",FRENTE DE TODOS
150289,1396,Kirchnerismo/PJ,#A5D4E5,diputados,,"Lampreabe,  Florencia",FRENTE DE TODOS
150294,1412,Kirchnerismo/PJ,#A5D4E5,diputados,,"Mounier,  Patricia Monica",FRENTE DE TODOS
150296,1414,Kirchnerismo/PJ,#A5D4E5,diputados,,"Ormachea,  Claudia",FRENTE DE TODOS
150298,1369,Kirchnerismo/PJ,#A5D4E5,diputados,,"Daives,  Ricardo Daniel",FRENTE DE TODOS
150299,1370,Kirchnerismo/PJ,#A5D4E5,diputados,,"Daldovo,  Nelly Ramona",FRENTE DE TODOS
150301,1419,Kirchnerismo/PJ,#A5D4E5,diputados,,"Ponce,  Carlos Ybrhain",FRENTE DE TODOS
150304,1418,Kirchnerismo/PJ,#A5D4E5,diputados,,"PÉRez Araujo,  HernáN",FRENTE DE TODOS
150305,1417,Kirchnerismo/PJ,#A5D4E5,diputados,,"Penacca,  Paula Andrea",FRENTE DE TODOS
150307,1372,Otros,#A6A6A6,diputados,,"Di Giacomo,  Luis",Juntos Somos Río Negro
150308,1416,Kirchnerismo/PJ,#A5D4E5,diputados,,"Parola,  Maria Graciela",FRENTE DE TODOS
150309,419,Kirchnerismo/PJ,#A5D4E5,diputados,,"OSUNA,  Blanca Inés",FRENTE DE TODOS
150310,1374,Consenso Federal / PJ no K,#00FF50,diputados,,"Estevez,  Enrique Eloy",Socialista
150312,1375,Kirchnerismo/PJ,#A5D4E5,diputados,,"Fagioli,  Federico",FRENTE DE TODOS
150317,1395,Kirchnerismo/PJ,#A5D4E5,diputados,,"Koenig,  Marcelo Christian",FRENTE DE TODOS
150319,1397,Kirchnerismo/PJ,#A5D4E5,diputados,,"Landriscini,  Susana Graciela",FRENTE DE TODOS
150321,1409,Kirchnerismo/PJ,#A5D4E5,diputados,,"MartÍNez,  Maria Rosa",FRENTE DE TODOS
150322,1407,Kirchnerismo/PJ,#A5D4E5,diputados,,"MartÍNez,  GermáN Pedro",FRENTE DE TODOS
150324,1399,Kirchnerismo/PJ,#A5D4E5,diputados,,"Leito,  Mario",FRENTE DE TODOS
150325,1400,Kirchnerismo/PJ,#A5D4E5,diputados,,"Leiva,  Aldo",FRENTE DE TODOS
150327,1402,Kirchnerismo/PJ,#A5D4E5,diputados,,"Lopez,  Jimena",FRENTE DE TODOS
150328,1405,Consenso Federal / PJ no K,#00FF50,diputados,,"Marquez,  Claudia Gabriela",CÓRDOBA FEDERAL
150329,1403,Kirchnerismo/PJ,#A5D4E5,diputados,,"LÓPez RodrÍGuez,  Dante Edgardo",FRENTE DE TODOS
150333,1384,Kirchnerismo/PJ,#A5D4E5,diputados,,"Godoy,  Lucas Javier",FRENTE DE TODOS
150336,1385,Kirchnerismo/PJ,#A5D4E5,diputados,,"GonzÁLez,  Pablo Gerardo",FRENTE DE TODOS
150338,1386,Kirchnerismo/PJ,#A5D4E5,diputados,,"Guevara Olivera,  Alejandro Francisco",FRENTE DE TODOS
150339,1387,Consenso Federal / PJ no K,#00FF50,diputados,,"Gutierrez,  Carlos Mario",CÓRDOBA FEDERAL
150340,1388,Kirchnerismo/PJ,#A5D4E5,diputados,,"GutiÉRrez,  Carlos Ramiro",FRENTE DE TODOS
150341,1389,Kirchnerismo/PJ,#A5D4E5,diputados,,"Hagman,  Itai",FRENTE DE TODOS
150342,1410,Kirchnerismo/PJ,#A5D4E5,diputados,,"Montoto,  MaríA Luisa",FRENTE DE TODOS
150344,1391,Kirchnerismo/PJ,#A5D4E5,diputados,,"HernÁNdez,  Estela Beatriz",FRENTE DE TODOS
150350,1439,Kirchnerismo/PJ,#A5D4E5,diputados,,"Vessvessian,  Marcela Paola",FRENTE DE TODOS
150353,1354,Kirchnerismo/PJ,#A5D4E5,diputados,,"BÁRbaro,  Hector Orlando",FRENTE DE TODOS
150354,1437,Kirchnerismo/PJ,#A5D4E5,diputados,,"ValdÉS,  Eduardo Felix",FRENTE DE TODOS
150355,1436,Kirchnerismo/PJ,#A5D4E5,diputados,,"Uhrig,  Romina Maricel",FRENTE DE TODOS
150356,1435,Kirchnerismo/PJ,#A5D4E5,diputados,,"Uceda,  Marisa Lourdes",FRENTE DE TODOS
150358,1356,Kirchnerismo/PJ,#A5D4E5,diputados,,"Bermejo,  Alejandro Daniel",FRENTE DE TODOS
150360,1357,Kirchnerismo/PJ,#A5D4E5,diputados,,"Bogdanich,  Esteban Mateo",FRENTE DE TODOS
150366,1440,Kirchnerismo/PJ,#A5D4E5,diputados,,"Vilar,  Daniela",FRENTE DE TODOS
150369,1444,Kirchnerismo/PJ,#A5D4E5,diputados,,"Yutrovic,  Ines Carolina",FRENTE DE TODOS
150370,1347,Kirchnerismo/PJ,#A5D4E5,diputados,,"Alderete,  Juan Carlos",FRENTE DE TODOS
150376,1350,Kirchnerismo/PJ,#A5D4E5,diputados,,"Ameri,  Juan Emilio",FRENTE DE TODOS
150377,1443,Kirchnerismo/PJ,#A5D4E5,diputados,,"Yambrun,  Liliana",FRENTE DE TODOS
150379,1352,Kirchnerismo/PJ,#A5D4E5,diputados,,"Aparicio,  Alicia Noemi",FRENTE DE TODOS
150381,1441,Kirchnerismo/PJ,#A5D4E5,diputados,,"Vivero,  Carlos Alberto",FRENTE DE TODOS
150382,1432,Kirchnerismo/PJ,#A5D4E5,diputados,,"Sposito,  AyeléN",FRENTE DE TODOS
150386,1361,Kirchnerismo/PJ,#A5D4E5,diputados,,"Casaretto,  Marcelo Pablo",FRENTE DE TODOS
150387,1362,Kirchnerismo/PJ,#A5D4E5,diputados,,"Casas,  Sergio Guillermo",FRENTE DE TODOS
150393,1365,Kirchnerismo/PJ,#A5D4E5,diputados,,"Cisneros,  Carlos Anibal",FRENTE DE TODOS
150395,1424,Kirchnerismo/PJ,#A5D4E5,diputados,,"Rodriguez Saa,  NicoláS Marcelo",FRENTE DE TODOS
150396,1423,Consenso Federal / PJ no K,#00FF50,diputados,,"Rodriguez,  Alejandro",CONSENSO FEDERAL
150397,1367,Kirchnerismo/PJ,#A5D4E5,diputados,,"Corpacci,  Lucia",FRENTE DE TODOS
150403,1431,Kirchnerismo/PJ,#A5D4E5,diputados,,"Soria,  Martin Ignacio",FRENTE DE TODOS
150407,1359,Kirchnerismo/PJ,#A5D4E5,diputados,,"Caliva,  Lia Veronica",FRENTE DE TODOS
150408,514,Otros,#A6A6A6,diputados,,"SARTORI,  Diego Horacio",FRENTE DE LA CONCORDIA MISIONERO
150409,513,Consenso Federal / PJ no K,#00FF50,diputados,,"SARGHINI,  Jorge Emilio",FRENTE DE TODOS
150411,1429,Kirchnerismo/PJ,#A5D4E5,diputados,,"Sand Giorasi,  Nancy Aracely",FRENTE DE TODOS
150412,1360,Kirchnerismo/PJ,#A5D4E5,diputados,,"CaparrÓS,  Mabel Luisa",FRENTE DE TODOS
150416,1422,Cambiemos,#FEDB30,diputados,,"Rizzotti,  Jorge",UNIÓN CÍVICA RADICAL
150417,1428,Cambiemos,#FEDB30,diputados,,"Sanchez,  Francisco",PRO
150421,1346,Cambiemos,#FEDB30,diputados,,". No Incorporado,  Legislador 1",PRO
150428,1430,Cambiemos,#FEDB30,diputados,,"Schiavoni,  Alfredo Oscar",PRO
150432,1358,Cambiemos,#FEDB30,diputados,,"Cacace,  Alejandro",UNIÓN CÍVICA RADICAL
150434,1380,Cambiemos,#FEDB30,diputados,,"Frade,  Monica",COALICIÓN CÍVICA
150438,479,Cambiemos,#FEDB30,diputados,,"RITONDO,  Cristian",PRO
150439,1366,Cambiemos,#FEDB30,diputados,,"Cornejo,  Virginia Maria",Partido Propuesta Salteña
150440,153,Cambiemos,#FEDB30,diputados,,"CORNEJO,  Alfredo Victor",UNIÓN CÍVICA RADICAL
150442,1364,Cambiemos,#FEDB30,diputados,,"Cipolini,  Gerardo",UNIÓN CÍVICA RADICAL
150443,1425,Cambiemos,#FEDB30,diputados,,"Romero,  Victor Hugo",UNIÓN CÍVICA RADICAL
150444,1363,Cambiemos,#FEDB30,diputados,,"Castets,  Laura Carolina",COALICIÓN CÍVICA
150445,1426,Cambiemos,#FEDB30,diputados,,"Ruarte,  Adriana Noemi",PRO
150448,1427,Cambiemos,#FEDB30,diputados,,"Salvador,  Sebastian NicoláS",UNIÓN CÍVICA RADICAL
150455,1353,Cambiemos,#FEDB30,diputados,,"Ascarate,  Lidia",UNIÓN CÍVICA RADICAL
150458,1442,Cambiemos,#FEDB30,diputados,,"Yacobitti,  Emiliano Benjamin",UNIÓN CÍVICA RADICAL
150459,1351,Cambiemos,#FEDB30,diputados,,"Angelini,  Federico",PRO
150460,1349,Cambiemos,#FEDB30,diputados,,"Amaya,  Domingo",PRO
150461,1348,Cambiemos,#FEDB30,diputados,,"ÁLvarez,  Felipe",Producción y Trabajo
150464,1433,Cambiemos,#FEDB30,diputados,,"Stilman,  Mariana",COALICIÓN CÍVICA
150472,1434,Cambiemos,#FEDB30,diputados,,"Torres,  Ignacio Agustin",PRO
150473,1355,Cambiemos,#FEDB30,diputados,,"Berhongaray,  Martin Antonio",UNIÓN CÍVICA RADICAL
150477,1438,Cambiemos,#FEDB30,diputados,,"Vara,  Jorge Alberto",UNIÓN CÍVICA RADICAL
150478,1445,Cambiemos,#FEDB30,diputados,,"Zuvic,  Mariana",COALICIÓN CÍVICA
150480,1392,Cambiemos,#FEDB30,diputados,,"Jetter,  Ingrid",PRO
150486,1390,Cambiemos,#FEDB30,diputados,,"Hein,  Gustavo Rene",PRO
150488,1411,Cambiemos,#FEDB30,diputados,,"Morales Gorleri,  Victoria",PRO
150490,1383,Cambiemos,#FEDB30,diputados,,"Garcia De Luca,  Sebastian",PRO
150491,1382,Cambiemos,#FEDB30,diputados,,"Garcia,  Ximena",UNIÓN CÍVICA RADICAL
150492,1393,Cambiemos,#FEDB30,diputados,,"Joury,  Mercedes",PRO
150494,1404,Cambiemos,#FEDB30,diputados,,"Manzi,  Rubén",COALICIÓN CÍVICA
150497,1401,Cambiemos,#FEDB30,diputados,,"Lena,  Gabriela Mabel",UNIÓN CÍVICA RADICAL
150498,1406,Cambiemos,#FEDB30,diputados,,"Martin,  Juan",UNIÓN CÍVICA RADICAL
150500,1398,Cambiemos,#FEDB30,diputados,,"Latorre,  Jimena Hebe",UNIÓN CÍVICA RADICAL
150501,1408,Cambiemos,#FEDB30,diputados,,"MartÍNez,  Maria Dolores",UNIÓN CÍVICA RADICAL
150505,1394,Cambiemos,#FEDB30,diputados,,"Juez,  Luis Alfredo",PRO
150508,1381,Cambiemos,#FEDB30,diputados,,"Frigerio,  Federico",PRO
150516,1371,Cambiemos,#FEDB30,diputados,,"De Lamadrid,  Alvaro HéCtor",UNIÓN CÍVICA RADICAL
150517,1368,Cambiemos,#FEDB30,diputados,,"Crescimbeni,  Camila",PRO
150519,1420,Cambiemos,#FEDB30,diputados,,"Rey,  Maria Lujan",PRO
150528,1378,Cambiemos,#FEDB30,diputados,,"Ferraro,  Maximiliano Carlos Francisco",COALICIÓN CÍVICA
150532,1415,Cambiemos,#FEDB30,diputados,,"Orrego,  Humberto Marcelo",Producción y Trabajo
150534,1373,Cambiemos,#FEDB30,diputados,,"El Sukaria,  Soher",PRO
150535,1421,Cambiemos,#FEDB30,diputados,,"Rezinovsky,  Dina Esther",PRO
150865,587,Cambiemos,#FEDB30,senadores,,"ZIMMERMANN,  Víctor",Juntos por el Cambio
150868,1454,Kirchnerismo/PJ,#A5D4E5,senadores,,"Parrilli,  Oscar Isidro",FRENTE DE TODOS
150870,1453,Cambiemos,#FEDB30,senadores,,"Olalla De Moreira,  Stella Maris",Juntos por el Cambio
150871,1452,Kirchnerismo/PJ,#A5D4E5,senadores,,"Neder,  JosÉ Emilio",FRENTE CÍVICO POR SANTIAGO
150874,1451,Kirchnerismo/PJ,#A5D4E5,senadores,,"Mirabella,  Roberto Mario",FRENTE PARA LA VICTORIA
150882,1455,Kirchnerismo/PJ,#A5D4E5,senadores,,"Recalde,  Mariano",FRENTE DE TODOS
150884,1459,Otros,#A6A6A6,senadores,,"Weretilneck,  Alberto",Juntos Somos Río Negro
150888,1458,Kirchnerismo/PJ,#A5D4E5,senadores,,"Taiana,  Jorge Enrique",UNIDAD CIUDADANA
150889,1457,Cambiemos,#FEDB30,senadores,,"Tagliaferri,  Guadalupe",Cambiemos
150892,512,Kirchnerismo/PJ,#A5D4E5,senadores,,"SAPAG,  Silvia Estela",
150898,1456,Kirchnerismo/PJ,#A5D4E5,senadores,,"Rodas,  Antonio José",FRENTE DE TODOS
150913,1446,Cambiemos,#FEDB30,senadores,,"Blanco,  Pablo Daniel",Juntos por el Cambio
150915,1447,Kirchnerismo/PJ,#A5D4E5,senadores,,"DurÉ,  MarÍA Eugenia",FRENTE DE TODOS
150920,1450,Kirchnerismo/PJ,#A5D4E5,senadores,,"Ledesma,  Claudia Alejandra",FRENTE CÍVICO POR SANTIAGO
150922,1449,Kirchnerismo/PJ,#A5D4E5,senadores,,"Kueider,  Edgardo Dario",FRENTE DE TODOS
150930,1448,Kirchnerismo/PJ,#A5D4E5,senadores,,"Gimenez,  Nora Del Valle",FRENTE DE TODOS
151201,1460,Kirchnerismo/PJ,#A5D4E5,diputados,,"Marziotta,  Maria Gisela",FRENTE DE TODOS
152043,1462,Cambiemos,#FEDB30,diputados,,"CÁCeres,  Adriana Cintia",PRO
152467,1467,Kirchnerismo/PJ,#A5D4E5,diputados,,"Bormioli,  Lisandro",FRENTE DE TODOS
152534,73,Kirchnerismo/PJ,#A5D4E5,diputados,,"BERNAZZA,  Claudia Alicia",FRENTE DE TODOS
175575,1469,Kirchnerismo/PJ,#A5D4E5,diputados,,"Carnaghi,  Guillermo Oscar",FRENTE DE TODOS
175601,1468,Kirchnerismo/PJ,#A5D4E5,diputados,,"Figueroa,  Alcira Elsa",FRENTE DE TODOS
182079,1473,Kirchnerismo/PJ,#A5D4E5,diputados,,"Ortega,  Carlos Alberto",FRENTE DE TODOS
182086,1472,,,diputados,,"PÉRez,  Eber",FRENTE DE TODOS
182159,1470,Kirchnerismo/PJ,#A5D4E5,diputados,,"Dantas,  Pedro",FRENTE DE TODOS
182244,1471,Kirchnerismo/PJ,#A5D4E5,diputados,,"VerÓN,  Jorge Guillermo",FRENTE DE TODOS
184885,1474,Kirchnerismo/PJ,#A5D4E5,senadores,,"Guerra,  Ricardo Antonio",FRENTE DE TODOS
186738,1475,Cambiemos,#FEDB30,senadores,,"Vucasovich,  Maria Alejandra",
188547,1583,,,diputados,,"Vidal,  Claudio Orlando",SER - Somos Energia Para Renovar
188549,1515,,,diputados,,"Marziotta,  Gisela",FRENTE DE TODOS
188550,1494,,,diputados,,"Aparicio,  Alicia N.",FRENTE DE TODOS
188552,1560,,,diputados,,"Chaher,  Leila",FRENTE DE TODOS
188554,1555,,,diputados,,"Toniolli,  Eduardo",FRENTE DE TODOS
188555,1554,,,diputados,,"Mastaler,  Magalí",FRENTE DE TODOS
188557,1553,,,diputados,,"Mirabella,  Roberto",FRENTE DE TODOS
188559,1500,,,diputados,,"Barbaro,  Hector &#039;Cacho&#039;",FRENTE DE TODOS
188561,1607,,,diputados,,"Zaracho,  Natalia Beatriz",FRENTE DE TODOS
188562,1502,,,diputados,,"Gutierrez,  Ramiro",FRENTE DE TODOS
188564,1492,,,diputados,,"Sand,  Nancy",FRENTE DE TODOS
188566,1488,,,diputados,,"Siley,  Vanesa Raquel",FRENTE DE TODOS
188572,1567,,,diputados,,"Paponet,  Liliana",FRENTE DE TODOS
188577,1566,,,diputados,,"Herrera,  Ricardo",FRENTE DE TODOS
188578,1565,,,diputados,,"Pedrali,  Gabriela",FRENTE DE TODOS
188579,1490,,,diputados,,"Fernandez,  Eduardo",FRENTE DE TODOS
